Drug Code,Ingredient,Company Name,Class,Descriptor,Current Status Flag,Status,Route of Admin
88113,TOPIRAMATE,RANBAXY PHARMACEUTICALS CANADA INC.,Human,,Y,MARKETED,ORAL
88114,TOPIRAMATE,RANBAXY PHARMACEUTICALS CANADA INC.,Human,,Y,MARKETED,ORAL
88116,LEVETIRACETAM,RANBAXY PHARMACEUTICALS CANADA INC.,Human,,Y,MARKETED,ORAL
88117,LEVETIRACETAM,RANBAXY PHARMACEUTICALS CANADA INC.,Human,,Y,MARKETED,ORAL
88118,LEVETIRACETAM,RANBAXY PHARMACEUTICALS CANADA INC.,Human,,Y,MARKETED,ORAL
88125,RIZATRIPTAN (RIZATRIPTAN BENZOATE),DOMINION PHARMACAL,Human,,Y,MARKETED,ORAL
88136,ALLOPURINOL,MARCAN PHARMACEUTICALS INC,Human,,Y,MARKETED,ORAL
88137,ALLOPURINOL,MARCAN PHARMACEUTICALS INC,Human,,Y,MARKETED,ORAL
88138,ALLOPURINOL,MARCAN PHARMACEUTICALS INC,Human,,Y,MARKETED,ORAL
88140,TOPOTECAN (TOPOTECAN HYDROCHLORIDE),ACCORD HEALTHCARE INC,Human,CONCENTRATE SOLUTION (DILUTE BEFORE USE),Y,MARKETED,INTRAVENOUS
88141,VANCOMYCIN (VANCOMYCIN HYDROCHLORIDE),STERIMAX INC,Human,,Y,MARKETED,INTRAVENOUS
88143,BEMOTRIZINOL,JOHNSON & JOHNSON INC,Human,,Y,MARKETED,TOPICAL
88149,MELOXICAM,APOTEX INC,Veterinary,,Y,MARKETED,ORAL
88153,PREGABALIN,PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
88154,ETHINYL ESTRADIOL,MYLAN PHARMACEUTICALS ULC,Human,,Y,MARKETED,ORAL
88155,AMOXICILLIN (AMOXICILLIN TRIHYDRATE),VETOQUINOL N A INC,Veterinary,,Y,MARKETED,ORAL
88156,PREGABALIN,PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
88157,PREGABALIN,PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
88158,PREGABALIN,PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
88159,PREGABALIN,PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
88165,ETHINYL ESTRADIOL,MYLAN PHARMACEUTICALS ULC,Human,,Y,MARKETED,ORAL
88170,RIZATRIPTAN (RIZATRIPTAN BENZOATE),TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
88171,RIZATRIPTAN (RIZATRIPTAN BENZOATE),TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
88172,FENTANYL,MYLAN PHARMACEUTICALS ULC,Human,,Y,MARKETED,TRANSDERMAL
88173,FENTANYL,MYLAN PHARMACEUTICALS ULC,Human,,Y,MARKETED,TRANSDERMAL
88174,FENTANYL,MYLAN PHARMACEUTICALS ULC,Human,,Y,MARKETED,TRANSDERMAL
88175,FENTANYL,MYLAN PHARMACEUTICALS ULC,Human,,Y,MARKETED,TRANSDERMAL
88176,FENTANYL,MYLAN PHARMACEUTICALS ULC,Human,,Y,MARKETED,TRANSDERMAL
88177,ETRAVIRINE,JANSSEN INC,Human,,Y,MARKETED,ORAL
88178,ABACAVIR (ABACAVIR SULFATE),APOTEX INC,Human,,Y,MARKETED,ORAL
88187,VORICONAZOLE,TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
88189,VORICONAZOLE,TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
88191,ATOMOXETINE (ATOMOXETINE HYDROCHLORIDE),PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
88192,ATOMOXETINE (ATOMOXETINE HYDROCHLORIDE),PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
88193,ATOMOXETINE (ATOMOXETINE HYDROCHLORIDE),PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
88194,ATOMOXETINE (ATOMOXETINE HYDROCHLORIDE),PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
88195,ATOMOXETINE (ATOMOXETINE HYDROCHLORIDE),PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
88196,ENTECAVIR,APOTEX INC,Human,FILM-COATED TABLET,Y,MARKETED,ORAL
88197,FISH OIL,FRESENIUS KABI CANADA LTD,Human,LIPID INJECTABLE EMULSION,Y,MARKETED,INTRAVENOUS
88198,ISOTRETINOIN,CIPHER PHARMACEUTICALS INC,Human,,Y,MARKETED,ORAL
88199,ISOTRETINOIN,CIPHER PHARMACEUTICALS INC,Human,,Y,MARKETED,ORAL
88200,ISOTRETINOIN,CIPHER PHARMACEUTICALS INC,Human,,Y,MARKETED,ORAL
88201,ISOTRETINOIN,CIPHER PHARMACEUTICALS INC,Human,,Y,MARKETED,ORAL
88206,AMLODIPINE (AMLODIPINE BESYLATE),AURO PHARMA INC,Human,,Y,MARKETED,ORAL
88207,AMLODIPINE (AMLODIPINE BESYLATE),AURO PHARMA INC,Human,,Y,MARKETED,ORAL
88208,COBICISTAT,GILEAD SCIENCES CANADA INC,Human,,Y,MARKETED,ORAL
88209,QUETIAPINE (QUETIAPINE FUMARATE),RANBAXY PHARMACEUTICALS CANADA INC.,Human,,Y,MARKETED,ORAL
88210,QUETIAPINE (QUETIAPINE FUMARATE),RANBAXY PHARMACEUTICALS CANADA INC.,Human,,Y,MARKETED,ORAL
88211,QUETIAPINE (QUETIAPINE FUMARATE),RANBAXY PHARMACEUTICALS CANADA INC.,Human,,Y,MARKETED,ORAL
88212,QUETIAPINE (QUETIAPINE FUMARATE),RANBAXY PHARMACEUTICALS CANADA INC.,Human,,Y,MARKETED,ORAL
88213,DICLOFENAC SODIUM,ACTAVIS PHARMA COMPANY,Human,,Y,MARKETED,ORAL
88214,DICLOFENAC SODIUM,ACTAVIS PHARMA COMPANY,Human,,Y,MARKETED,ORAL
88215,ENSULIZOLE,UNILEVER CANADA,Human,,Y,MARKETED,TOPICAL
88218,HOMOSALATE,PRIME ENTERPRISES INC,Human,,Y,MARKETED,TOPICAL
88225,IMATINIB (IMATINIB MESYLATE),NATCO PHARMA (CANADA) INC,Human,,Y,MARKETED,ORAL
88226,IMATINIB (IMATINIB MESYLATE),NATCO PHARMA (CANADA) INC,Human,,Y,MARKETED,ORAL
88227,PIOGLITAZONE (PIOGLITAZONE HYDROCHLORIDE),JAMP PHARMA CORPORATION,Human,,Y,MARKETED,ORAL
88228,OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE,OXI BRITE INC,Disinfectant,,Y,MARKETED,DISINFECTANT (Domestic)
88231,ESCITALOPRAM (ESCITALOPRAM OXALATE),AURO PHARMA INC,Human,,Y,MARKETED,ORAL
88233,ESCITALOPRAM (ESCITALOPRAM OXALATE),AURO PHARMA INC,Human,,Y,MARKETED,ORAL
88234,PHENYLPROPANOLAMINE HYDROCHLORIDE,PEGASUS LABORATORIES INC,Veterinary,,Y,MARKETED,ORAL
88235,PHENYLPROPANOLAMINE HYDROCHLORIDE,PEGASUS LABORATORIES INC,Veterinary,,Y,MARKETED,ORAL
88236,PHENYLPROPANOLAMINE HYDROCHLORIDE,PEGASUS LABORATORIES INC,Veterinary,,Y,MARKETED,ORAL
88237,IVACAFTOR,VERTEX PHARMACEUTICALS (CANADA) INCORPORATED,Human,,Y,MARKETED,ORAL
88238,CAFFEINE,TANTA PHARMACEUTICALS INC,Human,,Y,MARKETED,ORAL
88239,OCTISALATE,COVER FX SKINCARE INC,Human,,Y,MARKETED,TOPICAL
88240,EPOPROSTENOL (EPOPROSTENOL SODIUM),ACTELION PHARMACEUTICALS LTD,Human,,Y,MARKETED,INTRAVENOUS
88241,EPOPROSTENOL (EPOPROSTENOL SODIUM),ACTELION PHARMACEUTICALS LTD,Human,,Y,MARKETED,INTRAVENOUS
88251,OCTINOXATE,BOBBI BROWN PROFESSIONAL COSMETICS DIST,Human,,Y,MARKETED,TOPICAL
88252,BENZALKONIUM CHLORIDE,AVON CANADA INC,Human,,Y,MARKETED,TOPICAL
88253,DONEPEZIL HYDROCHLORIDE (DONEPEZIL HYDROCHLORIDE MONOHYDRATE),ACTAVIS PHARMA COMPANY,Human,,Y,MARKETED,ORAL
88254,DONEPEZIL HYDROCHLORIDE (DONEPEZIL HYDROCHLORIDE MONOHYDRATE),ACTAVIS PHARMA COMPANY,Human,,Y,MARKETED,ORAL
88255,DONEPEZIL HYDROCHLORIDE (DONEPEZIL HYDROCHLORIDE MONOHYDRATE),TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
88256,DONEPEZIL HYDROCHLORIDE (DONEPEZIL HYDROCHLORIDE MONOHYDRATE),TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
88264,Apixaban,BRISTOL-MYERS SQUIBB CANADA,Human,FILM-COATED,Y,MARKETED,ORAL
88267,Azilsartan Medoxomil (Azilsartan Medoxomil Potassium),VALEANT CANADA LP/VALEANT CANADA S.E.C.,Human,,Y,MARKETED,ORAL
88269,Azilsartan Medoxomil (Azilsartan Medoxomil Potassium),VALEANT CANADA LP/VALEANT CANADA S.E.C.,Human,,Y,MARKETED,ORAL
88271,ROSUVASTATIN (ROSUVASTATIN CALCIUM),MINT PHARMACEUTICALS INC,Human,,Y,MARKETED,ORAL
88272,ROSUVASTATIN (ROSUVASTATIN CALCIUM),MINT PHARMACEUTICALS INC,Human,,Y,MARKETED,ORAL
88273,ROSUVASTATIN (ROSUVASTATIN CALCIUM),MINT PHARMACEUTICALS INC,Human,,Y,MARKETED,ORAL
88274,ROSUVASTATIN (ROSUVASTATIN CALCIUM),MINT PHARMACEUTICALS INC,Human,,Y,MARKETED,ORAL
88276,BISACODYL,SANOFI-AVENTIS CANADA INC,Human,,Y,MARKETED,ORAL
88283,SOLIFENACIN SUCCINATE,TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
88284,SOLIFENACIN SUCCINATE,TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
88288,DESMOPRESSIN (DESMOPRESSIN ACETATE),FERRING INC,Human,,Y,MARKETED,SUBLINGUAL
88291,OCTINOXATE,PARFUMS CHRISTIAN DIOR,Human,,Y,MARKETED,TOPICAL
88292,HOMOSALATE,PRIME ENTERPRISES INC,Human,SPRAY,Y,MARKETED,TOPICAL
88293,OCTISALATE,PRIME ENTERPRISES INC,Human,SPRAY,Y,MARKETED,TOPICAL
88296,CEFPODOXIME (CEFPODOXIME PROXETIL),ZOETIS CANADA INC,Veterinary,BROAD-SPECTRUM ANTIMICROBIAL,Y,MARKETED,ORAL
88297,LIDOCAINE,GALDERMA CANADA INC,Human,,Y,MARKETED,TOPICAL
88299,HOMOSALATE,PRIME ENTERPRISES INC,Human,,Y,MARKETED,TOPICAL
88300,HOMOSALATE,PRIME ENTERPRISES INC,Human,,Y,MARKETED,TOPICAL
88301,HOMOSALATE,PRIME ENTERPRISES INC,Human,,Y,MARKETED,TOPICAL
88302,PREGABALIN,PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
88319,DOXEPIN (DOXEPIN HYDROCHLORIDE),PALADIN LABS INC,Human,,Y,MARKETED,ORAL
88320,DOXEPIN (DOXEPIN HYDROCHLORIDE),PALADIN LABS INC,Human,,Y,MARKETED,ORAL
88332,GALANTAMINE (GALANTAMINE HYDROBROMIDE),PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
88333,GALANTAMINE (GALANTAMINE HYDROBROMIDE),PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
88334,GALANTAMINE (GALANTAMINE HYDROBROMIDE),PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
88338,METHOTREXATE (METHOTREXATE SODIUM),SANDOZ CANADA INCORPORATED,Human,50MG/2ML & 500MG/20ML VIALS,Y,MARKETED,INTRAVENOUS
88339,ALMOTRIPTAN (ALMOTRIPTAN MALATE),MYLAN PHARMACEUTICALS ULC,Human,,Y,MARKETED,ORAL
88340,ALMOTRIPTAN (ALMOTRIPTAN MALATE),MYLAN PHARMACEUTICALS ULC,Human,,Y,MARKETED,ORAL
88350,LIDOCAINE HYDROCHLORIDE,PRIME ENTERPRISES INC,Human,,Y,MARKETED,TOPICAL
88354,CLOPIDOGREL (CLOPIDOGREL BISULFATE),APOTEX INC,Human,,Y,MARKETED,ORAL
88358,OCTINOXATE,SMASHBOX COSMETICS DIST,Human,,Y,MARKETED,TOPICAL
88359,LETROZOLE,LABORATOIRE RIVA INC,Human,,Y,MARKETED,ORAL
88363,PYRITHIONE ZINC,PROCTER & GAMBLE INC,Human,,Y,MARKETED,TOPICAL
88364,PYRITHIONE ZINC,PROCTER & GAMBLE INC,Human,,Y,MARKETED,TOPICAL
88369,PYRITHIONE ZINC,PROCTER & GAMBLE INC,Human,,Y,MARKETED,TOPICAL
88370,PYRITHIONE ZINC,PROCTER & GAMBLE INC,Human,,Y,MARKETED,TOPICAL
88374,MONTELUKAST (MONTELUKAST SODIUM),LABORATOIRE RIVA INC,Human,,Y,MARKETED,ORAL
88375,LOSARTAN POTASSIUM,JAMP PHARMA CORPORATION,Human,,Y,MARKETED,ORAL
88376,LOSARTAN POTASSIUM,JAMP PHARMA CORPORATION,Human,,Y,MARKETED,ORAL
88377,LOSARTAN POTASSIUM,JAMP PHARMA CORPORATION,Human,,Y,MARKETED,ORAL
88378,ETHINYL ESTRADIOL,MYLAN PHARMACEUTICALS ULC,Human,,Y,MARKETED,ORAL
88386,Stiripentol,BIOCODEX SA,Human,,Y,MARKETED,ORAL
88387,Stiripentol,BIOCODEX SA,Human,,Y,MARKETED,ORAL
88388,Stiripentol,BIOCODEX SA,Human,,Y,MARKETED,ORAL
88390,Nebivolol (Nebivolol Hydrochloride),FOREST LABORATORIES CANADA INC,Human,,Y,MARKETED,ORAL
88391,Nebivolol (Nebivolol Hydrochloride),FOREST LABORATORIES CANADA INC,Human,,Y,MARKETED,ORAL
88392,Nebivolol (Nebivolol Hydrochloride),FOREST LABORATORIES CANADA INC,Human,,Y,MARKETED,ORAL
88393,Nebivolol (Nebivolol Hydrochloride),FOREST LABORATORIES CANADA INC,Human,,Y,MARKETED,ORAL
88394,SOLIFENACIN SUCCINATE,SANDOZ CANADA INCORPORATED,Human,,Y,MARKETED,ORAL
88395,SOLIFENACIN SUCCINATE,SANDOZ CANADA INCORPORATED,Human,,Y,MARKETED,ORAL
88396,EMTRICITABINE,TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
88398,SOMATROPIN,HOFFMANN-LA ROCHE LIMITED,Human,,Y,MARKETED,SUBCUTANEOUS
88400,SOMATROPIN,HOFFMANN-LA ROCHE LIMITED,Human,,Y,MARKETED,SUBCUTANEOUS
88401,CANDESARTAN CILEXETIL,APOTEX INC,Human,,Y,MARKETED,ORAL
88402,HOMOSALATE,MERLE NORMAN COSMETICS INC,Human,,Y,MARKETED,TOPICAL
88403,HOMOSALATE,PRIME ENTERPRISES INC,Human,,Y,MARKETED,TOPICAL
88404,POLYSORBATE 80,ALLERGAN INC,Human,,Y,MARKETED,OPHTHALMIC
88405,SODIUM HYPOCHLORITE,THE CLOROX COMPANY OF CANADA LTD,Disinfectant,,Y,MARKETED,DISINFECTANT (Institutional/Industrial)
88411,MEASLES VIRUS VACCINE LIVE ATTENUATED (EDMONSTON B STRAIN),MERCK CANADA INC,Human,,Y,MARKETED,SUBCUTANEOUS
88412,BOSENTAN (BOSENTAN MONOHYDRATE),APOTEX INC,Human,,Y,MARKETED,ORAL
88413,BOSENTAN (BOSENTAN MONOHYDRATE),APOTEX INC,Human,,Y,MARKETED,ORAL
88414,OCTINOXATE,GROUPE MARCELLE INC,Human,,Y,MARKETED,TOPICAL
88415,VORICONAZOLE,SANDOZ CANADA INCORPORATED,Human,,Y,MARKETED,ORAL
88416,VORICONAZOLE,SANDOZ CANADA INCORPORATED,Human,,Y,MARKETED,ORAL
88418,OCTINOXATE,ALOETTE COSMETICS INC.,Human,,Y,MARKETED,TOPICAL
88422,CALCITRIOL,STERIMAX INC,Human,,Y,MARKETED,INTRAVENOUS
88424,BENZALKONIUM CHLORIDE,ATHEA LABORATORIES INC,Human,,Y,MARKETED,TOPICAL
88426,ATORVASTATIN (ATORVASTATIN CALCIUM),PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
88427,ATORVASTATIN (ATORVASTATIN CALCIUM),PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
88428,ATORVASTATIN (ATORVASTATIN CALCIUM),PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
88429,ATORVASTATIN (ATORVASTATIN CALCIUM),PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
88430,SERTRALINE (SERTRALINE HYDROCHLORIDE),MARCAN PHARMACEUTICALS INC,Human,,Y,MARKETED,ORAL
88431,SERTRALINE (SERTRALINE HYDROCHLORIDE),MARCAN PHARMACEUTICALS INC,Human,,Y,MARKETED,ORAL
88432,SERTRALINE (SERTRALINE HYDROCHLORIDE),MARCAN PHARMACEUTICALS INC,Human,,Y,MARKETED,ORAL
88433,ZOLMITRIPTAN,MARCAN PHARMACEUTICALS INC,Human,,Y,MARKETED,ORAL
88434,MESALAZINE,FERRING INC,Human,ALSO KNOWN AS MESALAMINE,Y,MARKETED,ORAL
88435,WATER,STERIMAX INC,Human,2.0ML UNIT DOSE VIALS,Y,MARKETED,PARENTERAL (UNSPECIFIED)
88436,ATORVASTATIN (ATORVASTATIN CALCIUM),DOMINION PHARMACAL,Human,,Y,MARKETED,ORAL
88437,ATORVASTATIN (ATORVASTATIN CALCIUM),DOMINION PHARMACAL,Human,,Y,MARKETED,ORAL
88438,ATORVASTATIN (ATORVASTATIN CALCIUM),DOMINION PHARMACAL,Human,,Y,MARKETED,ORAL
88440,PYRITHIONE ZINC,PROCTER & GAMBLE INC,Human,,Y,MARKETED,TOPICAL
88441,LAMIVUDINE,APOTEX INC,Human,,Y,MARKETED,ORAL
88442,PYRITHIONE ZINC,PROCTER & GAMBLE INC,Human,,Y,MARKETED,TOPICAL
88443,PYRITHIONE ZINC,PROCTER & GAMBLE INC,Human,,Y,MARKETED,TOPICAL
88444,PYRITHIONE ZINC,PROCTER & GAMBLE INC,Human,,Y,MARKETED,TOPICAL
88447,PYRITHIONE ZINC,PROCTER & GAMBLE INC,Human,,Y,MARKETED,TOPICAL
88448,PYRITHIONE ZINC,PROCTER & GAMBLE INC,Human,,Y,MARKETED,TOPICAL
88449,PYRITHIONE ZINC,PROCTER & GAMBLE INC,Human,,Y,MARKETED,TOPICAL
88450,PYRITHIONE ZINC,PROCTER & GAMBLE INC,Human,,Y,MARKETED,TOPICAL
88452,PYRITHIONE ZINC,PROCTER & GAMBLE INC,Human,,Y,MARKETED,TOPICAL
88453,PYRITHIONE ZINC,PROCTER & GAMBLE INC,Human,,Y,MARKETED,TOPICAL
88454,PYRITHIONE ZINC,PROCTER & GAMBLE INC,Human,,Y,MARKETED,TOPICAL
88455,PYRITHIONE ZINC,PROCTER & GAMBLE INC,Human,,Y,MARKETED,TOPICAL
88456,PYRITHIONE ZINC,PROCTER & GAMBLE INC,Human,,Y,MARKETED,TOPICAL
88459,CHLORPHENIRAMINE MALEATE,PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC,Human,CONVENIENCE PACK - ADVIL COLD AND SINUS DAYTIME AND ADVIL COLD AND SINUS NIGHTTIME,Y,MARKETED,ORAL
88462,LEVETIRACETAM,ACCORD HEALTHCARE INC,Human,,Y,MARKETED,ORAL
88463,LEVETIRACETAM,ACCORD HEALTHCARE INC,Human,,Y,MARKETED,ORAL
88464,LEVETIRACETAM,ACCORD HEALTHCARE INC,Human,,Y,MARKETED,ORAL
88465,IMATINIB (IMATINIB MESYLATE),TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
88466,IMATINIB (IMATINIB MESYLATE),TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
88467,QUETIAPINE (QUETIAPINE FUMARATE),MARCAN PHARMACEUTICALS INC,Human,,Y,MARKETED,ORAL
88468,QUETIAPINE (QUETIAPINE FUMARATE),MARCAN PHARMACEUTICALS INC,Human,,Y,MARKETED,ORAL
88469,QUETIAPINE (QUETIAPINE FUMARATE),MARCAN PHARMACEUTICALS INC,Human,,Y,MARKETED,ORAL
88470,QUETIAPINE (QUETIAPINE FUMARATE),MARCAN PHARMACEUTICALS INC,Human,,Y,MARKETED,ORAL
88471,MONTELUKAST (MONTELUKAST SODIUM),MARCAN PHARMACEUTICALS INC,Human,,Y,MARKETED,ORAL
88472,MONTELUKAST (MONTELUKAST SODIUM),MARCAN PHARMACEUTICALS INC,Human,,Y,MARKETED,ORAL
88473,CELECOXIB,MYLAN PHARMACEUTICALS ULC,Human,,Y,MARKETED,ORAL
88477,ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE,LUCAS SPECIALTY PRODUCTS LLC,Disinfectant,,Y,MARKETED,DISINFECTANT (Institutional/Industrial)
88479,PETROLATUM,CRLS,Human,,Y,MARKETED,TOPICAL
88483,MONTELUKAST (MONTELUKAST SODIUM),MARCAN PHARMACEUTICALS INC,Human,,Y,MARKETED,ORAL
88484,PYRITHIONE ZINC,PROCTER & GAMBLE INC,Human,,Y,MARKETED,TOPICAL
88486,CAPECITABINE,TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
88487,CAPECITABINE,TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
88492,CLOXACILLIN (CLOXACILLIN SODIUM),STERIMAX INC,Human,FOR IV INFUSION ONLY,Y,MARKETED,INTRAVENOUS
88493,RANITIDINE (RANITIDINE HYDROCHLORIDE),PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
88494,ALPRAZOLAM,JAMP PHARMA CORPORATION,Human,,Y,MARKETED,ORAL
88495,ALPRAZOLAM,JAMP PHARMA CORPORATION,Human,,Y,MARKETED,ORAL
88496,ALPRAZOLAM,JAMP PHARMA CORPORATION,Human,,Y,MARKETED,ORAL
88497,ALPRAZOLAM,JAMP PHARMA CORPORATION,Human,,Y,MARKETED,ORAL
88499,PYRITHIONE ZINC,PROCTER & GAMBLE INC,Human,,Y,MARKETED,TOPICAL
88500,PYRITHIONE ZINC,PROCTER & GAMBLE INC,Human,,Y,MARKETED,TOPICAL
88501,PYRITHIONE ZINC,PROCTER & GAMBLE INC,Human,,Y,MARKETED,TOPICAL
88503,PYRITHIONE ZINC,PROCTER & GAMBLE INC,Human,,Y,MARKETED,TOPICAL
88505,FLUVASTATIN (FLUVASTATIN SODIUM),SANDOZ CANADA INCORPORATED,Human,,Y,MARKETED,ORAL
88506,FLUVASTATIN (FLUVASTATIN SODIUM),SANDOZ CANADA INCORPORATED,Human,,Y,MARKETED,ORAL
88535,CLOPIDOGREL (CLOPIDOGREL BISULFATE),SANIS HEALTH INC,Human,,Y,MARKETED,ORAL
88536,DONEPEZIL HYDROCHLORIDE,AURO PHARMA INC,Human,,Y,MARKETED,ORAL
88537,DONEPEZIL HYDROCHLORIDE,AURO PHARMA INC,Human,,Y,MARKETED,ORAL
88540,PYRITHIONE ZINC,PROCTER & GAMBLE INC,Human,,Y,MARKETED,TOPICAL
88542,PYRITHIONE ZINC,PROCTER & GAMBLE INC,Human,,Y,MARKETED,TOPICAL
88543,ENALAPRIL SODIUM,SANIS HEALTH INC,Human,,Y,MARKETED,ORAL
88544,ENALAPRIL SODIUM,SANIS HEALTH INC,Human,,Y,MARKETED,ORAL
88545,ENALAPRIL SODIUM,SANIS HEALTH INC,Human,,Y,MARKETED,ORAL
88546,ENALAPRIL SODIUM,SANIS HEALTH INC,Human,,Y,MARKETED,ORAL
88567,KETOTIFEN (KETOTIFEN FUMARATE),STERIMAX INC,Human,WITH PRESERVATIVE,Y,MARKETED,OPHTHALMIC
88573,Ingenol Mebutate,LEO PHARMA INC,Human,,Y,MARKETED,TOPICAL
88574,Ingenol Mebutate,LEO PHARMA INC,Human,,Y,MARKETED,TOPICAL
88577,CEFAZOLIN (CEFAZOLIN SODIUM),FRESENIUS KABI CANADA LTD,Human, USP,Y,MARKETED,INTRAVENOUS
88589,HOMOSALATE,AVON CANADA INC,Human,,Y,MARKETED,TOPICAL
88590,HOMOSALATE,AVON CANADA INC,Human,,Y,MARKETED,TOPICAL
88592,DIPHENHYDRAMINE HYDROCHLORIDE,PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC,Human, COUGH & FLU NIGHTTIME,Y,MARKETED,ORAL
88594,OCTINOXATE,ESTEE LAUDER DIST,Human,,Y,MARKETED,TOPICAL
88595,OCTINOXATE,AVON CANADA INC,Human,,Y,MARKETED,TOPICAL
88596,TRANEXAMIC ACID,STERIMAX INC,Human,,Y,MARKETED,ORAL
88618,MONTELUKAST (MONTELUKAST SODIUM),AURO PHARMA INC,Human,,Y,MARKETED,ORAL
88621,IBUPROFEN,JAMP PHARMA CORPORATION,Human,,Y,MARKETED,ORAL
88622,ZOLMITRIPTAN,LABORATOIRE RIVA INC,Human,,Y,MARKETED,ORAL
88623,TAZOBACTAM (TAZOBACTAM SODIUM),TELIGENT OU,Human,,Y,MARKETED,INTRAVENOUS
88624,TAZOBACTAM (TAZOBACTAM SODIUM),TELIGENT OU,Human,,Y,MARKETED,INTRAVENOUS
88625,TAZOBACTAM (TAZOBACTAM SODIUM),TELIGENT OU,Human,,Y,MARKETED,INTRAVENOUS
88626,BRENTUXIMAB VEDOTIN,SEATTLE GENETICS INC,Human,,Y,MARKETED,INTRAVENOUS
88627,HOMOSALATE,CROC BLOC PRODUCTS INC.,Human,,Y,MARKETED,TOPICAL
88632,OCTINOXATE,MAKE UP ART COSMETICS DIST MAC,Human,,Y,MARKETED,TOPICAL
88633,HOMOSALATE,CROC BLOC PRODUCTS INC.,Human,,Y,MARKETED,TOPICAL
88634,POLYMYXIN B SULFATE,SANTE ANIMALE ANIVET INC,Veterinary,,Y,MARKETED,OPHTHALMIC
88635,POLYMYXIN B SULFATE,SANTE ANIMALE ANIVET INC,Veterinary,,Y,MARKETED,OPHTHALMIC
88636,VINBLASTINE SULFATE,TEVA CANADA LIMITED,Human,,Y,MARKETED,INTRAVENOUS
88639,AMOXICILLIN (AMOXICILLIN TRIHYDRATE),SIVEM PHARMACEUTICALS ULC,Human,,Y,MARKETED,ORAL
88640,AMOXICILLIN (AMOXICILLIN TRIHYDRATE),SIVEM PHARMACEUTICALS ULC,Human,,Y,MARKETED,ORAL
88644,AMOXICILLIN (AMOXICILLIN TRIHYDRATE),SIVEM PHARMACEUTICALS ULC,Human,,Y,MARKETED,ORAL
88649,ZOLEDRONIC ACID (Zoledronic acid monohydrate),SANDOZ CANADA INCORPORATED,Human,,Y,MARKETED,INTRAVENOUS
88650,RIVASTIGMINE (RIVASTIGMINE HYDROGEN TARTRATE),GENERIC MEDICAL PARTNERS INC,Human,,Y,MARKETED,ORAL
88651,RIVASTIGMINE (RIVASTIGMINE HYDROGEN TARTRATE),GENERIC MEDICAL PARTNERS INC,Human,,Y,MARKETED,ORAL
88652,RIVASTIGMINE (RIVASTIGMINE HYDROGEN TARTRATE),GENERIC MEDICAL PARTNERS INC,Human,,Y,MARKETED,ORAL
88653,RIVASTIGMINE (RIVASTIGMINE HYDROGEN TARTRATE),GENERIC MEDICAL PARTNERS INC,Human,,Y,MARKETED,ORAL
88654,TRAMADOL HYDROCHLORIDE,PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
88656,HYDROCHLOROTHIAZIDE,PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
88657,HYDROCHLOROTHIAZIDE,PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
88659,SOMATROPIN,PFIZER CANADA INC,Human,GOQUICK - PREFILLED PEN,Y,MARKETED,SUBCUTANEOUS
