Drug,Status,Phase
Carboplatin,Terminated,Phase 1
Doxorubicin,Terminated,Phase 1
Nintedanib,Terminated,Phase 1
Bortezomib,Withdrawn,Phase 2
Dexamethasone,Withdrawn,Phase 2
Milnacipran,Terminated,Phase 2
Cholecalciferol,Withdrawn,Phase 2/Phase 3
Cholecalciferol,Withdrawn,Phase 2/Phase 3
Cholecalciferol,Withdrawn,Phase 2/Phase 3
Cyclophosphamide,Terminated,Phase 2
Vincristine,Terminated,Phase 2
Irinotecan,Terminated,Phase 2
Temozolomide,Terminated,Phase 2
Doxorubicin,Terminated,Phase 2
Cisplatin,Withdrawn,Phase 2
Cisplatin,Withdrawn,Phase 2
Bortezomib,Terminated,Phase 1
Etoposide,Terminated,Phase 1
Carboplatin,Terminated,Phase 1
Ifosfamide,Terminated,Phase 1
Sirolimus,Terminated,Phase 0
Everolimus,Terminated,Phase 0
Valrubicin,Terminated,Phase 3
Dexamethasone,Terminated,Phase 3
Heparin,Terminated,Phase 2
Gefitinib,Terminated,Phase 2
Bevacizumab,Terminated,Phase 2
Oxaliplatin,Terminated,Phase 2
Fluorouracil,Terminated,Phase 2
Irinotecan,Terminated,Phase 2
Levoleucovorin,Terminated,Phase 2
Bevacizumab,Terminated,Phase 2
Oxaliplatin,Terminated,Phase 2
Fluorouracil,Terminated,Phase 2
Irinotecan,Terminated,Phase 2
Levoleucovorin,Terminated,Phase 2
Bevacizumab,Terminated,Phase 2
Oxaliplatin,Terminated,Phase 2
Fluorouracil,Terminated,Phase 2
Irinotecan,Terminated,Phase 2
Levoleucovorin,Terminated,Phase 2
Bevacizumab,Terminated,Phase 2
Oxaliplatin,Terminated,Phase 2
Fluorouracil,Terminated,Phase 2
Irinotecan,Terminated,Phase 2
Levoleucovorin,Terminated,Phase 2
Bevacizumab,Terminated,Phase 2
Oxaliplatin,Terminated,Phase 2
Fluorouracil,Terminated,Phase 2
Irinotecan,Terminated,Phase 2
Levoleucovorin,Terminated,Phase 2
Bevacizumab,Terminated,Phase 2
Oxaliplatin,Terminated,Phase 2
Fluorouracil,Terminated,Phase 2
Irinotecan,Terminated,Phase 2
Levoleucovorin,Terminated,Phase 2
Bevacizumab,Terminated,Phase 2
Oxaliplatin,Terminated,Phase 2
Fluorouracil,Terminated,Phase 2
Irinotecan,Terminated,Phase 2
Levoleucovorin,Terminated,Phase 2
Propofol,Withdrawn,Phase 2/Phase 3
Erythromycin,Terminated,Phase 2
Buprenorphine,Withdrawn,Phase 3
Buprenorphine,Withdrawn,Phase 3
Cyclosporine,Withdrawn,Phase 3
Mycophenolate mofetil,Withdrawn,Phase 3
Mycophenolic acid,Withdrawn,Phase 3
Nicotine,Terminated,Phase 3
Fluvoxamine,Terminated,Phase 1
Methylphenidate,Terminated,Phase 2
Modafinil,Terminated,Phase 2
Armodafinil,Terminated,Phase 2
Ethanol,Terminated,Phase 3
Ethanol,Terminated,Phase 3
Gemcitabine,Withdrawn,Phase 2
Pemetrexed,Withdrawn,Phase 2
Etoposide,Withdrawn,Phase 2
Carboplatin,Terminated,Phase 2
Irinotecan,Terminated,Phase 1
Sirolimus,Terminated,Phase 1
Everolimus,Terminated,Phase 1
Isotretinoin,Withdrawn,Phase 1
Milnacipran,Terminated,Phase 2
Norepinephrine,Withdrawn,Phase 1/Phase 2
Droxidopa,Withdrawn,Phase 1/Phase 2
Amikacin,Withdrawn,Phase 3
Nifedipine,Withdrawn,Phase 3
Gemcitabine,Terminated,Phase 1/Phase 2
Lenalidomide,Terminated,Phase 1/Phase 2
Cisplatin,Terminated,Phase 1/Phase 2
Thalidomide,Terminated,Phase 1/Phase 2
Atomoxetine,Terminated,Phase 1
Heparin,Terminated,Phase 3
Heparin,Terminated,Phase 3
Heparin,Terminated,Phase 3
Cisplatin,Withdrawn,Phase 3
Tacrolimus,Terminated,Phase 3
Leflunomide,Terminated,Phase 3
Teriflunomide,Terminated,Phase 3
Melatonin,Terminated,Phase 2/Phase 3
Prednisone,Terminated,Phase 2
Prednisone,Terminated,Phase 2
Bevacizumab,Withdrawn,Phase 3
Irinotecan,Terminated,Phase 1
Cyclosporine,Terminated,Phase 1/Phase 2
Pravastatin,Terminated,Phase 1/Phase 2
Etoposide,Terminated,Phase 1/Phase 2
Mitoxantrone,Terminated,Phase 1/Phase 2
Cyclosporine,Terminated,Phase 1/Phase 2
Pravastatin,Terminated,Phase 1/Phase 2
Etoposide,Terminated,Phase 1/Phase 2
Mitoxantrone,Terminated,Phase 1/Phase 2
Cyclosporine,Terminated,Phase 1/Phase 2
Pravastatin,Terminated,Phase 1/Phase 2
Etoposide,Terminated,Phase 1/Phase 2
Mitoxantrone,Terminated,Phase 1/Phase 2
Cyclosporine,Terminated,Phase 1/Phase 2
Pravastatin,Terminated,Phase 1/Phase 2
Etoposide,Terminated,Phase 1/Phase 2
Mitoxantrone,Terminated,Phase 1/Phase 2
Cyclosporine,Terminated,Phase 1/Phase 2
Pravastatin,Terminated,Phase 1/Phase 2
Etoposide,Terminated,Phase 1/Phase 2
Mitoxantrone,Terminated,Phase 1/Phase 2
Cyclosporine,Terminated,Phase 1/Phase 2
Pravastatin,Terminated,Phase 1/Phase 2
Etoposide,Terminated,Phase 1/Phase 2
Mitoxantrone,Terminated,Phase 1/Phase 2
Cyclosporine,Terminated,Phase 1/Phase 2
Pravastatin,Terminated,Phase 1/Phase 2
Etoposide,Terminated,Phase 1/Phase 2
Mitoxantrone,Terminated,Phase 1/Phase 2
Cyclosporine,Terminated,Phase 1/Phase 2
Pravastatin,Terminated,Phase 1/Phase 2
Etoposide,Terminated,Phase 1/Phase 2
Mitoxantrone,Terminated,Phase 1/Phase 2
Cyclosporine,Terminated,Phase 1/Phase 2
Pravastatin,Terminated,Phase 1/Phase 2
Etoposide,Terminated,Phase 1/Phase 2
Mitoxantrone,Terminated,Phase 1/Phase 2
Cyclosporine,Terminated,Phase 1/Phase 2
Pravastatin,Terminated,Phase 1/Phase 2
Etoposide,Terminated,Phase 1/Phase 2
Mitoxantrone,Terminated,Phase 1/Phase 2
Cyclosporine,Terminated,Phase 1/Phase 2
Pravastatin,Terminated,Phase 1/Phase 2
Etoposide,Terminated,Phase 1/Phase 2
Mitoxantrone,Terminated,Phase 1/Phase 2
Cyclosporine,Terminated,Phase 1/Phase 2
Pravastatin,Terminated,Phase 1/Phase 2
Etoposide,Terminated,Phase 1/Phase 2
Mitoxantrone,Terminated,Phase 1/Phase 2
Cyclosporine,Terminated,Phase 1/Phase 2
Pravastatin,Terminated,Phase 1/Phase 2
Etoposide,Terminated,Phase 1/Phase 2
Mitoxantrone,Terminated,Phase 1/Phase 2
Cyclosporine,Terminated,Phase 1/Phase 2
Pravastatin,Terminated,Phase 1/Phase 2
Etoposide,Terminated,Phase 1/Phase 2
Mitoxantrone,Terminated,Phase 1/Phase 2
Clonidine,Terminated,Phase 2/Phase 3
Niacin,Terminated,Phase 3
Simvastatin,Terminated,Phase 3
Nicotinamide,Terminated,Phase 3
Erlotinib,Withdrawn,Phase 1
Sirolimus,Withdrawn,Phase 1
Everolimus,Withdrawn,Phase 1
Erlotinib,Withdrawn,Phase 1
Sirolimus,Withdrawn,Phase 1
Everolimus,Withdrawn,Phase 1
Erlotinib,Withdrawn,Phase 1
Sirolimus,Withdrawn,Phase 1
Everolimus,Withdrawn,Phase 1
Erlotinib,Withdrawn,Phase 1
Sirolimus,Withdrawn,Phase 1
Everolimus,Withdrawn,Phase 1
Erlotinib,Withdrawn,Phase 1
Sirolimus,Withdrawn,Phase 1
Everolimus,Withdrawn,Phase 1
Erlotinib,Withdrawn,Phase 1
Sirolimus,Withdrawn,Phase 1
Everolimus,Withdrawn,Phase 1
Erlotinib,Withdrawn,Phase 1
Sirolimus,Withdrawn,Phase 1
Everolimus,Withdrawn,Phase 1
Erlotinib,Withdrawn,Phase 1
Sirolimus,Withdrawn,Phase 1
Everolimus,Withdrawn,Phase 1
Erlotinib,Withdrawn,Phase 1
Sirolimus,Withdrawn,Phase 1
Everolimus,Withdrawn,Phase 1
Erlotinib,Withdrawn,Phase 1
Sirolimus,Withdrawn,Phase 1
Everolimus,Withdrawn,Phase 1
Letrozole,Withdrawn,Phase 1/Phase 2
Lapatinib,Withdrawn,Phase 1/Phase 2
Ramipril,Terminated,Phase 2
Simvastatin,Terminated,Phase 2
Salicylic acid,Terminated,Phase 2
Acetylsalicylic acid,Terminated,Phase 2
Busulfan,Terminated,Phase 2
Melphalan,Terminated,Phase 2
Fludarabine,Terminated,Phase 2
Metformin,Terminated,Phase 2
Paclitaxel,Terminated,Phase 2
Aminolevulinic acid,Terminated,Phase 2
Aminolevulinic acid,Terminated,Phase 2
Aminolevulinic acid,Terminated,Phase 2
Magnesium Sulfate,Terminated,Phase 2
Cyclosporine,Terminated,Phase 2/Phase 3
Vitamin E,Withdrawn,Phase 3
Pentoxifylline,Withdrawn,Phase 3
Vigabatrin,Terminated,Phase 2
Vigabatrin,Terminated,Phase 2
Sirolimus,Withdrawn,Phase 1
Everolimus,Withdrawn,Phase 1
Sodium aurothiomalate,Withdrawn,Phase 1
Sirolimus,Withdrawn,Phase 1
Everolimus,Withdrawn,Phase 1
Sodium aurothiomalate,Withdrawn,Phase 1
Sirolimus,Withdrawn,Phase 1
Everolimus,Withdrawn,Phase 1
Sodium aurothiomalate,Withdrawn,Phase 1
Sirolimus,Withdrawn,Phase 1
Everolimus,Withdrawn,Phase 1
Sodium aurothiomalate,Withdrawn,Phase 1
Imatinib,Terminated,Phase 1/Phase 2
Vorinostat,Terminated,Phase 1
Vorinostat,Terminated,Phase 1
Vorinostat,Terminated,Phase 1
Vorinostat,Terminated,Phase 1
Vorinostat,Terminated,Phase 1
Vorinostat,Terminated,Phase 1
Docetaxel,Terminated,Phase 2
Lapatinib,Terminated,Phase 2
Sevoflurane,Terminated,Phase 2
Tadalafil,Terminated,Phase 2
Sildenafil,Withdrawn,Phase 2
Melphalan,Terminated,Phase 1/Phase 2
Fludarabine,Terminated,Phase 1/Phase 2
Melphalan,Terminated,Phase 1/Phase 2
Fludarabine,Terminated,Phase 1/Phase 2
Bortezomib,Terminated,Phase 2
Domperidone,Withdrawn,Phase 3
Irinotecan,Terminated,Phase 2
Irinotecan,Terminated,Phase 2
Midazolam,Withdrawn,Phase 2
Chloral hydrate,Withdrawn,Phase 2
Bosentan,Terminated,Phase 3
Formoterol,Terminated,Phase 3
Peginterferon alfa-2a,Terminated,Phase 2
Bortezomib,Terminated,Phase 2
Bortezomib,Terminated,Phase 2
Bortezomib,Terminated,Phase 2
Bortezomib,Terminated,Phase 2
Bortezomib,Terminated,Phase 2
Oxytocin,Terminated,Phase 3
Sunitinib,Suspended,Phase 2
Modafinil,Terminated,Phase 2
Temozolomide,Terminated,Phase 2
Armodafinil,Terminated,Phase 2
Bevacizumab,Terminated,Phase 2
Leucovorin,Terminated,Phase 2
Irinotecan,Terminated,Phase 2
Levoleucovorin,Terminated,Phase 2
Norepinephrine,Terminated,Phase 1
Norepinephrine,Terminated,Phase 1
Testosterone,Terminated,Phase 2
Methyltestosterone,Terminated,Phase 2
Dutasteride,Withdrawn,Phase 2
Goserelin,Terminated,Phase 2
Letrozole,Terminated,Phase 2
Anastrozole,Terminated,Phase 2
Goserelin,Terminated,Phase 2
Letrozole,Terminated,Phase 2
Anastrozole,Terminated,Phase 2
Niacin,Suspended,Phase 2
Calcipotriol,Suspended,Phase 2
Nicotinamide,Suspended,Phase 2
Riboflavin,Terminated,Phase 3
Gemcitabine,Terminated,Phase 1/Phase 2
Docetaxel,Terminated,Phase 1/Phase 2
Lenalidomide,Terminated,Phase 2
Thalidomide,Terminated,Phase 2
Glycine,Terminated,Phase 2
Mycophenolate mofetil,Terminated,Phase 1
Mycophenolic acid,Terminated,Phase 1
Methylphenidate,Terminated,Phase 2
Galantamine,Terminated,Phase 2
Cisplatin,Withdrawn,Phase 1
Etoposide,Withdrawn,Phase 1
Rituximab,Terminated,Phase 2
Lenalidomide,Terminated,Phase 2
Thalidomide,Terminated,Phase 2
Rituximab,Terminated,Phase 2
Lenalidomide,Terminated,Phase 2
Thalidomide,Terminated,Phase 2
Rituximab,Terminated,Phase 2
Lenalidomide,Terminated,Phase 2
Thalidomide,Terminated,Phase 2
Rituximab,Terminated,Phase 2
Lenalidomide,Terminated,Phase 2
Thalidomide,Terminated,Phase 2
Rituximab,Terminated,Phase 2
Lenalidomide,Terminated,Phase 2
Thalidomide,Terminated,Phase 2
Rituximab,Terminated,Phase 2
Lenalidomide,Terminated,Phase 2
Thalidomide,Terminated,Phase 2
Rituximab,Terminated,Phase 2
Lenalidomide,Terminated,Phase 2
Thalidomide,Terminated,Phase 2
Rituximab,Terminated,Phase 2
Lenalidomide,Terminated,Phase 2
Thalidomide,Terminated,Phase 2
Rituximab,Terminated,Phase 2
Lenalidomide,Terminated,Phase 2
Thalidomide,Terminated,Phase 2
Rituximab,Terminated,Phase 2
Lenalidomide,Terminated,Phase 2
Thalidomide,Terminated,Phase 2
Rituximab,Terminated,Phase 2
Lenalidomide,Terminated,Phase 2
Thalidomide,Terminated,Phase 2
Rituximab,Terminated,Phase 2
Lenalidomide,Terminated,Phase 2
Thalidomide,Terminated,Phase 2
Rituximab,Terminated,Phase 2
Lenalidomide,Terminated,Phase 2
Thalidomide,Terminated,Phase 2
Rituximab,Terminated,Phase 2
Lenalidomide,Terminated,Phase 2
Thalidomide,Terminated,Phase 2
Rituximab,Terminated,Phase 2
Lenalidomide,Terminated,Phase 2
Thalidomide,Terminated,Phase 2
Rituximab,Terminated,Phase 2
Lenalidomide,Terminated,Phase 2
Thalidomide,Terminated,Phase 2
Rituximab,Terminated,Phase 2
Lenalidomide,Terminated,Phase 2
Thalidomide,Terminated,Phase 2
Rituximab,Terminated,Phase 2
Lenalidomide,Terminated,Phase 2
Thalidomide,Terminated,Phase 2
Rituximab,Terminated,Phase 2
Lenalidomide,Terminated,Phase 2
Thalidomide,Terminated,Phase 2
Rituximab,Terminated,Phase 2
Lenalidomide,Terminated,Phase 2
Thalidomide,Terminated,Phase 2
Rituximab,Terminated,Phase 2
Lenalidomide,Terminated,Phase 2
Thalidomide,Terminated,Phase 2
Rituximab,Terminated,Phase 2
Lenalidomide,Terminated,Phase 2
Thalidomide,Terminated,Phase 2
Rituximab,Terminated,Phase 2
Lenalidomide,Terminated,Phase 2
Thalidomide,Terminated,Phase 2
Rituximab,Terminated,Phase 2
Lenalidomide,Terminated,Phase 2
Thalidomide,Terminated,Phase 2
Rituximab,Terminated,Phase 2
Lenalidomide,Terminated,Phase 2
Thalidomide,Terminated,Phase 2
Rituximab,Terminated,Phase 2
Lenalidomide,Terminated,Phase 2
Thalidomide,Terminated,Phase 2
Rituximab,Terminated,Phase 2
Lenalidomide,Terminated,Phase 2
Thalidomide,Terminated,Phase 2
Rituximab,Terminated,Phase 2
Lenalidomide,Terminated,Phase 2
Thalidomide,Terminated,Phase 2
Rituximab,Terminated,Phase 2
Lenalidomide,Terminated,Phase 2
Thalidomide,Terminated,Phase 2
Rituximab,Terminated,Phase 2
Lenalidomide,Terminated,Phase 2
Thalidomide,Terminated,Phase 2
Rituximab,Terminated,Phase 2
Lenalidomide,Terminated,Phase 2
Thalidomide,Terminated,Phase 2
Sildenafil,Terminated,Phase 2
Sildenafil,Terminated,Phase 2
Prednisolone,Terminated,Phase 2/Phase 3
Methylprednisolone,Terminated,Phase 2/Phase 3
Omeprazole,Suspended,Phase 2
Atomoxetine,Terminated,Phase 1
Atomoxetine,Terminated,Phase 1
Bevacizumab,Withdrawn,Phase 2
Bevacizumab,Withdrawn,Phase 2
Timolol,Withdrawn,Phase 2
Mupirocin,Withdrawn,Phase 2
Cisplatin,Terminated,Phase 1
Etoposide,Terminated,Phase 1
Cisplatin,Terminated,Phase 1
Etoposide,Terminated,Phase 1
Cisplatin,Terminated,Phase 1
Etoposide,Terminated,Phase 1
Alitretinoin,Terminated,Phase 2
Tretinoin,Terminated,Phase 2
Melphalan,Terminated,Phase 2
Bevacizumab,Suspended,Phase 1/Phase 2
Carboplatin,Suspended,Phase 1/Phase 2
Anastrozole,Terminated,Phase 2
Anastrozole,Terminated,Phase 2
Anastrozole,Terminated,Phase 2
Verapamil,Terminated,Phase 2
Carboplatin,Terminated,Phase 1/Phase 2
Paclitaxel,Terminated,Phase 1/Phase 2
Lapatinib,Terminated,Phase 1/Phase 2
Carboplatin,Terminated,Phase 1/Phase 2
Paclitaxel,Terminated,Phase 1/Phase 2
Lapatinib,Terminated,Phase 1/Phase 2
Doxycycline,Terminated,Phase 2
Hydroxychloroquine,Terminated,Phase 1
Hydroxychloroquine,Terminated,Phase 1
Trastuzumab,Terminated,Phase 1/Phase 2
Carboplatin,Terminated,Phase 1/Phase 2
Oxaliplatin,Terminated,Phase 2
Cyclophosphamide,Terminated,Phase 1
Imiquimod,Terminated,Phase 1
Tigecycline,Terminated,Phase 3
Heparin,Terminated,Phase 3
Milnacipran,Terminated,Phase 2
Doxorubicin,Terminated,Phase 2
Lansoprazole,Withdrawn,Phase 1/Phase 2
Lansoprazole,Withdrawn,Phase 1/Phase 2
Pregabalin,Terminated,Phase 2
Tenofovir,Terminated,Phase 2
Efavirenz,Terminated,Phase 2
Lamivudine,Terminated,Phase 2
Tacrolimus,Terminated,Phase 2
Sirolimus,Terminated,Phase 2
Everolimus,Terminated,Phase 2
Doxorubicin,Withdrawn,Phase 1
Diclofenac,Terminated,Phase 2
Lumiracoxib,Terminated,Phase 2
Spironolactone,Terminated,Phase 1
Paromomycin,Terminated,Phase 2
Citalopram,Withdrawn,Phase 3
Vorinostat,Terminated,Phase 2
Ezogabine,Terminated,Phase 2
Vorinostat,Withdrawn,Phase 2
Ketamine,Suspended,Phase 2/Phase 3
Atorvastatin,Terminated,Phase 3
Bortezomib,Terminated,Phase 1/Phase 2
Bexarotene,Terminated,Phase 1
Bexarotene,Terminated,Phase 1
Fludarabine,Withdrawn,Phase 1
Lidocaine,Terminated,Phase 2
Sirolimus,Terminated,Phase 2
Letrozole,Terminated,Phase 2
Lapatinib,Terminated,Phase 2
Everolimus,Terminated,Phase 2
Sirolimus,Terminated,Phase 2
Letrozole,Terminated,Phase 2
Lapatinib,Terminated,Phase 2
Everolimus,Terminated,Phase 2
Bevacizumab,Terminated,Phase 2
Pravastatin,Withdrawn,Phase 2
Tenofovir,Withdrawn,Phase 2
Emtricitabine,Withdrawn,Phase 2
Irinotecan,Terminated,Phase 1/Phase 2
Dacarbazine,Terminated,Phase 1/Phase 2
Temozolomide,Terminated,Phase 1/Phase 2
Bevacizumab,Terminated,Phase 2
Cholecalciferol,Terminated,Phase 2
Cholecalciferol,Terminated,Phase 2
Cholecalciferol,Terminated,Phase 2
Cholecalciferol,Terminated,Phase 2
Cholecalciferol,Terminated,Phase 2
Cholecalciferol,Terminated,Phase 2
Cholecalciferol,Terminated,Phase 2
Cholecalciferol,Terminated,Phase 2
Cholecalciferol,Terminated,Phase 2
Cholecalciferol,Terminated,Phase 2
Cholecalciferol,Terminated,Phase 2
Cholecalciferol,Terminated,Phase 2
Cholecalciferol,Terminated,Phase 2
Aripiprazole,Terminated,Phase 3
Aripiprazole,Terminated,Phase 3
Alemtuzumab,Terminated,Phase 2
Methotrexate,Terminated,Phase 2
Tacrolimus,Terminated,Phase 2
Melphalan,Terminated,Phase 2
Fludarabine,Terminated,Phase 2
Azacitidine,Terminated,Phase 2
Cyclophosphamide,Terminated,Phase 2
Vinblastine,Terminated,Phase 2
Vorinostat,Withdrawn,Phase 2
Pioglitazone,Terminated,Phase 1
Testosterone,Terminated,Phase 2
Methyltestosterone,Terminated,Phase 2
Erlotinib,Suspended,Phase 1
Erlotinib,Suspended,Phase 1
Pegfilgrastim,Terminated,Phase 0
Hydroxychloroquine,Terminated,Phase 2
Penciclovir,Terminated,Phase 3
Famciclovir,Terminated,Phase 3
Vitamin C,Withdrawn,Phase 2
Vitamin C,Withdrawn,Phase 2
Sirolimus,Suspended,Phase 1
Everolimus,Suspended,Phase 1
Sirolimus,Suspended,Phase 1
Everolimus,Suspended,Phase 1
Sirolimus,Suspended,Phase 1
Everolimus,Suspended,Phase 1
Sirolimus,Suspended,Phase 1
Everolimus,Suspended,Phase 1
Sirolimus,Suspended,Phase 1
Everolimus,Suspended,Phase 1
Bupivacaine,Withdrawn,Phase 3
Dexamethasone,Withdrawn,Phase 3
Bupivacaine,Withdrawn,Phase 3
Dexamethasone,Withdrawn,Phase 3
Bupivacaine,Withdrawn,Phase 3
Dexamethasone,Withdrawn,Phase 3
Bupivacaine,Withdrawn,Phase 3
Dexamethasone,Withdrawn,Phase 3
Bupivacaine,Withdrawn,Phase 3
Dexamethasone,Withdrawn,Phase 3
L-Carnitine,Terminated,Phase 3
Rituximab,Withdrawn,Phase 2
Cyclophosphamide,Withdrawn,Phase 2
Vincristine,Withdrawn,Phase 2
Doxorubicin,Withdrawn,Phase 2
Rituximab,Withdrawn,Phase 2
Cyclophosphamide,Withdrawn,Phase 2
Vincristine,Withdrawn,Phase 2
Doxorubicin,Withdrawn,Phase 2
Rituximab,Withdrawn,Phase 2
Cyclophosphamide,Withdrawn,Phase 2
Vincristine,Withdrawn,Phase 2
Doxorubicin,Withdrawn,Phase 2
Rituximab,Withdrawn,Phase 2
Cyclophosphamide,Withdrawn,Phase 2
Vincristine,Withdrawn,Phase 2
Doxorubicin,Withdrawn,Phase 2
Rituximab,Withdrawn,Phase 2
Cyclophosphamide,Withdrawn,Phase 2
Vincristine,Withdrawn,Phase 2
Doxorubicin,Withdrawn,Phase 2
Atorvastatin,Withdrawn,Phase 3
Panobinostat,Terminated,Phase 2
Bevacizumab,Withdrawn,Phase 2
Imiquimod,Terminated,Phase 2
Temozolomide,Terminated,Phase 2
Norepinephrine,Withdrawn,Phase 1/Phase 2
Eptifibatide,Suspended,Phase 2
Heparin,Suspended,Phase 2
Tamsulosin,Terminated,Phase 3
Finasteride,Terminated,Phase 3
Cyclophosphamide,Terminated,Phase 2
Mycophenolate mofetil,Terminated,Phase 2
Tacrolimus,Terminated,Phase 2
Mycophenolic acid,Terminated,Phase 2
Cyclophosphamide,Terminated,Phase 2
Mycophenolate mofetil,Terminated,Phase 2
Tacrolimus,Terminated,Phase 2
Mycophenolic acid,Terminated,Phase 2
Erythromycin,Withdrawn,Phase 3
Cisplatin,Terminated,Phase 2
Etoposide,Terminated,Phase 2
Imatinib,Terminated,Phase 2
Paclitaxel,Terminated,Phase 1
Torasemide,Terminated,Phase 1
Furosemide,Terminated,Phase 1
Varenicline,Terminated,Phase 2/Phase 3
Alendronic acid,Withdrawn,Phase 3
Calcium carbonate,Withdrawn,Phase 3
Acetaminophen,Terminated,Phase 3
Salicylic acid,Terminated,Phase 3
Acetylsalicylic acid,Terminated,Phase 3
Loperamide,Terminated,Phase 2
Exenatide,Withdrawn,Phase 1/Phase 2
Exenatide,Withdrawn,Phase 1/Phase 2
Memantine,Terminated,Phase 2
Fluconazole,Terminated,Phase 2
Flucytosine,Terminated,Phase 2
Metformin,Withdrawn,Phase 2
Simvastatin,Withdrawn,Phase 2
Dexmedetomidine,Terminated,Phase 3
Carboplatin,Withdrawn,Phase 1
Docetaxel,Withdrawn,Phase 1
Carboplatin,Withdrawn,Phase 1
Docetaxel,Withdrawn,Phase 1
Cisplatin,Terminated,Phase 1
Etoposide,Terminated,Phase 1
Rasburicase,Terminated,Phase 2
Allopurinol,Terminated,Phase 2
Rasburicase,Terminated,Phase 2
Allopurinol,Terminated,Phase 2
Rasburicase,Terminated,Phase 2
Allopurinol,Terminated,Phase 2
Rasburicase,Terminated,Phase 2
Allopurinol,Terminated,Phase 2
Rasburicase,Terminated,Phase 2
Allopurinol,Terminated,Phase 2
Rasburicase,Terminated,Phase 2
Allopurinol,Terminated,Phase 2
Rasburicase,Terminated,Phase 2
Allopurinol,Terminated,Phase 2
Rasburicase,Terminated,Phase 2
Allopurinol,Terminated,Phase 2
Rasburicase,Terminated,Phase 2
Allopurinol,Terminated,Phase 2
Rasburicase,Terminated,Phase 2
Allopurinol,Terminated,Phase 2
Rasburicase,Terminated,Phase 2
Allopurinol,Terminated,Phase 2
Rasburicase,Terminated,Phase 2
Allopurinol,Terminated,Phase 2
Rasburicase,Terminated,Phase 2
Allopurinol,Terminated,Phase 2
Rasburicase,Terminated,Phase 2
Allopurinol,Terminated,Phase 2
Rasburicase,Terminated,Phase 2
Allopurinol,Terminated,Phase 2
Rasburicase,Terminated,Phase 2
Allopurinol,Terminated,Phase 2
Rasburicase,Terminated,Phase 2
Allopurinol,Terminated,Phase 2
Ketoconazole,Terminated,Phase 2
Bupivacaine,Terminated,Phase 2
Adalimumab,Terminated,Phase 3
L-Carnitine,Terminated,Phase 3
Imatinib,Withdrawn,Phase 1
Carvedilol,Withdrawn,Phase 1
L-Carnitine,Withdrawn,Phase 3
Aminolevulinic acid,Terminated,Phase 2
Aminolevulinic acid,Terminated,Phase 2
Aminolevulinic acid,Terminated,Phase 2
Aminolevulinic acid,Terminated,Phase 2
Ropivacaine,Terminated,Phase 2
Tobramycin,Terminated,Phase 2
Meropenem,Terminated,Phase 2
Vitamin C,Terminated,Phase 2
Dipyridamole,Terminated,Phase 2
Pentoxifylline,Terminated,Phase 1/Phase 2
Gemcitabine,Terminated,Phase 1
Hydrocortisone,Terminated,Phase 2
Glucagon recombinant,Terminated,Phase 1/Phase 2
